"Id","R","Nome","Squadra","Pv","Mv","Fm","Gf","Gs","Rp","Rc","R+","R-","Ass","Amm","Esp","Au"
"5425","C","Urbanski","Bologna","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5442","C","Bertini","Lazio","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5444","C","Cortinovis","Verona","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5468","C","Cavion","Salernitana","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5476","C","Kornvig","Spezia","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5499","C","Hongla","Verona","8","5.69","5.44","0","0","0","0","0","0","0","4","0","0"
"5510","C","Romero L.","Lazio","2","6.25","7.75","1","0","0","0","0","0","0","0","0","0"
"5516","C","Bianco","Fiorentina","3","6.17","6","0","0","0","0","0","0","0","1","0","0"
"5517","C","Yepes","Sampdoria","4","5.25","5","0","0","0","0","0","0","0","2","0","0"
"5519","C","Sher","Spezia","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5610","C","Vranckx","Milan","5","5.9","5.8","0","0","0","0","0","0","0","1","0","0"
"5722","C","Nguiamba","Spezia","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5789","C","Praszelik","Verona","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5810","C","Trimboli","Sampdoria","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5824","C","Pafundi","Udinese","2","5.75","5.75","0","0","0","0","0","0","0","0","0","0"
"5829","C","Milanese","Cremonese","1","5.5","5.5","0","0","0","0","0","0","0","0","0","0"
"5855","C","Tenkorang","Cremonese","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5868","C","Bjorkengren","Lecce","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5872","C","Helgason","Lecce","7","5.79","5.79","0","0","0","0","0","0","0","0","0","0"
"5873","C","Listkowski","Lecce","4","5.88","5.88","0","0","0","0","0","0","0","0","0","0"
"5875","C","Adli","Milan","4","5.62","5.5","0","0","0","0","0","0","0","1","0","0"
"5888","C","Casadei","Inter","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5947","C","Hrustic","Verona","5","5.4","5.4","0","0","0","0","0","0","0","0","0","0"
"5992","C","Bondo","Monza","2","5.75","5.5","0","0","0","0","0","0","0","1","0","0"
"5996","C","Samek","Lecce","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6009","C","Degli Innocenti","Empoli","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6012","C","Acella","Cremonese","1","6","6","0","0","0","0","0","0","0","0","0","0"
"6017","C","Tripi","Roma","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6019","C","D'andrea","Sassuolo","5","6","6.2","0","0","0","0","0","0","1","0","0","0"
"6020","C","Ellertsson","Spezia","5","5.8","5.7","0","0","0","0","0","0","0","3","0","0"
"6057","C","Garbett","Torino","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6106","C","Carboni V.","Inter","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6168","C","Faticanti","Roma","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6170","C","Gineitis","Torino","2","6","5.5","0","0","0","0","0","0","0","2","0","0"
"6175","C","Barrenechea","Juventus","3","5.5","5.5","0","0","0","0","0","0","0","0","0","0"
"4661","A","Osimhen","Napoli","32","6.73","9.14","26","0","0","3","2","1","4","4","0","0"
"2764","A","Martinez L.","Inter","37","6.42","8.16","21","0","0","2","1","1","6","3","0","0"
"309","A","Dybala","Roma","25","6.64","8.24","12","0","0","5","5","0","6","4","0","0"
"531","A","Berardi","Sassuolo","24","6.58","8.1","12","0","0","8","7","1","7","7","0","0"
"4510","A","Rafael Leao","Milan","34","6.47","7.9","15","0","0","0","0","0","7","5","1","0"
"4730","A","Lookman","Atalanta","30","6.47","7.92","13","0","0","3","3","0","6","3","0","0"
"5672","A","Dia","Salernitana","33","6.27","7.82","16","0","0","1","1","0","5","4","0","0"
"479","A","Sanabria","Torino","31","6.27","7.52","12","0","0","1","1","0","4","4","0","0"
"785","A","Immobile","Lazio","29","6.22","7.48","12","0","0","5","4","1","5","3","0","0"
"2137","A","Scamacca","Sassuolo","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2531","A","Lukaku","Inter","25","6.24","7.66","10","0","0","2","2","0","6","1","0","0"
"4200","A","Giroud","Milan","33","6.24","7.42","13","0","0","3","3","0","4","6","1","0"
"5336","A","Nzola","Spezia","31","6.19","7.39","13","0","0","3","3","0","2","8","0","0"
"4268","A","Arnautovic","Bologna","21","6.38","7.74","10","0","0","3","3","0","1","5","0","0"
"2841","A","Vlahovic","Juventus","25","6.06","7.16","10","0","0","3","2","1","1","1","0","0"
"5786","A","Cabral","Fiorentina","21","6.21","7.31","8","0","0","2","2","0","1","4","0","0"
"6060","A","Lauriente'","Sassuolo","28","6.39","7.18","7","0","0","1","1","0","6","8","1","0"
"647","A","Dzeko","Inter","28","6.23","7.25","9","0","0","0","0","0","3","3","0","0"
"6052","A","Hojlund","Atalanta","30","6.12","7.07","9","0","0","0","0","0","2","1","0","0"
"5694","A","Beto","Udinese","33","6.06","6.97","10","0","0","1","1","0","1","2","0","0"
"2544","A","Abraham","Roma","34","6.19","6.96","8","0","0","0","0","0","3","2","0","0"
"4436","A","Cambiaghi","Empoli","25","6.24","6.9","6","0","0","0","0","0","1","3","1","0"
"212","A","Ciofani D.","Cremonese","22","6.11","7.05","8","0","0","4","3","1","0","1","0","0"
"2012","A","Milik","Juventus","27","6.09","6.74","7","0","0","1","0","1","1","1","1","0"
"2382","A","Di Maria","Juventus","25","6.14","6.72","4","0","0","1","1","0","4","1","1","0"
"2832","A","Boga","Atalanta","18","6.25","6.86","2","0","0","0","0","0","5","0","0","0"
"4179","A","Gonzalez N.","Fiorentina","22","6.11","6.86","6","0","0","2","2","0","0","3","0","0"
"2061","A","Simeone","Napoli","12","6.29","7.33","4","0","0","0","0","0","1","1","0","0"
"2489","A","Pedro","Lazio","36","6.12","6.53","4","0","0","0","0","0","3","1","0","0"
"608","A","Zapata D.","Atalanta","24","5.96","6.27","2","0","0","0","0","0","2","1","0","0"
"5836","A","Ceesay","Lecce","30","5.97","6.53","6","0","0","1","1","0","0","2","0","0"
"5882","A","Mota","Monza","29","6.09","6.64","5","0","0","0","0","0","2","2","0","0"
"383","A","Petagna","Monza","31","6.05","6.56","4","0","0","1","1","0","5","2","0","0"
"1958","A","Caprari","Monza","36","6.03","6.4","5","0","0","1","1","0","2","7","0","0"
"2325","A","Karamoh","Torino","15","6.1","6.83","4","0","0","0","0","0","0","2","0","0"
"2762","A","Kouame'","Fiorentina","28","6.11","6.62","4","0","0","0","0","0","5","5","0","0"
"407","A","Gabbiadini","Sampdoria","35","5.86","6.43","7","0","0","0","0","0","2","6","0","0"
"537","A","Sansone","Bologna","15","6.27","7.13","4","0","0","0","0","0","2","2","0","0"
"2119","A","Deulofeu","Udinese","15","6.37","7.07","2","0","0","0","0","0","5","1","0","0"
"2719","A","Barrow","Bologna","29","5.93","6.36","3","0","0","0","0","0","5","3","0","0"
"4517","A","Lozano","Napoli","29","6.07","6.43","3","0","0","1","1","0","3","3","0","0"
"5515","A","Okereke","Cremonese","33","5.94","6.52","7","0","0","1","1","0","0","4","0","0"
"6026","A","Dessers","Cremonese","26","6.02","6.62","6","0","0","1","0","1","2","3","0","0"
"507","A","Muriel","Atalanta","25","6.02","6.42","3","0","0","1","1","0","3","0","2","0"
"2369","A","Thauvin","Udinese","11","5.68","5.68","0","0","0","0","0","0","0","1","0","0"
"2756","A","Piatek","Salernitana","32","5.86","6.28","4","0","0","1","1","0","4","5","0","0"
"2819","A","Caputo","Empoli","36","5.88","6.44","6","0","0","2","2","0","3","1","0","0"
"2438","A","Jovic","Fiorentina","27","5.98","6.56","6","0","0","1","0","1","2","3","0","0"
"2475","A","Sanchez","Inter","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5086","A","Zirkzee","Bologna","18","6.06","6.44","2","0","0","0","0","0","2","2","0","0"
"5854","A","Tsadjout","Cremonese","18","5.92","6.44","3","0","0","0","0","0","1","1","0","0"
"495","A","Correa","Inter","23","5.93","6.35","3","0","0","0","0","0","1","1","0","0"
"2097","A","Kean","Juventus","23","5.89","6.52","6","0","0","0","0","0","0","5","1","0"
"4184","A","Brekalo","Fiorentina","6","6.08","6","0","0","0","0","0","0","0","1","0","0"
"4923","A","Colombo","Lecce","26","5.94","6.37","5","0","0","2","1","1","1","4","0","0"
"6001","A","Banda","Lecce","32","6.05","6.17","2","0","0","0","0","0","1","6","0","0"
"177","A","Ilicic","Atalanta","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","A","Rebic","Milan","18","5.86","6.39","3","0","0","0","0","0","2","4","0","0"
"215","A","Verde","Spezia","22","5.93","6.32","3","0","0","1","1","0","0","1","0","0"
"1857","A","Di Francesco F.","Lecce","34","5.93","6.1","2","0","0","0","0","0","2","5","0","0"
"1943","A","Nestorovski","Udinese","11","5.95","6.55","2","0","0","0","0","0","1","3","0","0"
"4371","A","Raspadori","Napoli","23","5.89","6.22","2","0","0","0","0","0","2","1","0","0"
"505","A","Bonazzoli","Salernitana","21","6","6.36","2","0","0","0","0","0","2","1","0","0"
"2038","A","Pinamonti","Sassuolo","32","5.67","6.06","5","0","0","1","1","0","0","3","1","0"
"5676","A","Success","Udinese","30","5.93","6.17","1","0","0","0","0","0","6","4","0","0"
"6119","A","Solbakken","Roma","9","5.94","6.39","1","0","0","0","0","0","2","2","0","0"
"4359","A","Piccoli","Empoli","16","5.84","6.22","2","0","0","0","0","0","0","0","0","0"
"5292","A","Lammers","Sampdoria","31","5.76","6","2","0","0","0","0","0","2","1","0","0"
"5460","A","Satriano","Empoli","26","5.87","6.08","2","0","0","0","0","0","1","4","0","0"
"5471","A","Djuric","Verona","24","5.98","6.06","1","0","0","0","0","0","0","3","0","0"
"5842","A","Botheim","Salernitana","17","5.85","6.15","1","0","0","0","0","0","3","2","0","0"
"643","A","Defrel","Sassuolo","25","5.74","5.96","2","0","0","0","0","0","1","3","0","0"
"2466","A","Origi","Milan","21","5.74","6.05","2","0","0","0","0","0","1","1","0","0"
"5071","A","Jese'","Sampdoria","7","6.07","6.64","1","0","0","0","0","0","1","0","0","0"
"5394","A","Gaich","Verona","14","5.89","6.11","2","0","0","0","0","0","0","2","0","1"
"5734","A","Soule'","Juventus","7","6.14","6.57","1","0","0","0","0","0","0","0","0","0"
"5864","A","Buonaiuto","Cremonese","23","5.96","6.04","1","0","0","1","1","0","0","3","0","0"
"6145","A","Ngonge","Verona","13","6.04","6.73","3","0","0","0","0","0","1","2","0","0"
"441","A","Belotti","Roma","22","5.8","5.75","0","0","0","1","0","1","2","0","0","0"
"568","A","Quagliarella","Sampdoria","18","5.97","6.14","1","0","0","0","0","0","1","2","0","0"
"2103","A","Pellegri","Torino","11","6","6.5","2","0","0","0","0","0","1","3","0","0"
"5311","A","Shomurodov","Spezia","17","5.76","5.97","1","0","0","0","0","0","1","2","0","0"
"5439","A","Kallon","Verona","22","5.84","6","1","0","0","0","0","0","1","1","0","0"
"5845","A","Alvarez A.","Sassuolo","10","5.95","6.35","1","0","0","0","0","0","1","1","0","0"
"90","A","Lasagna","Verona","24","5.77","5.9","1","0","0","0","0","0","1","2","0","0"
"2842","A","Zanimacchia","Cremonese","14","5.89","5.82","0","0","0","0","0","0","0","2","0","0"
"5494","A","Di Mariano","Lecce","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5529","A","Henry","Verona","15","5.9","6.17","2","0","0","0","0","0","0","4","0","0"
"5714","A","Gondo","Cremonese","0","0","0","0","0","0","0","0","0","0","0","0","0"
"315","A","Zaza","Torino","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5690","A","Strelec","Spezia","6","6.08","6.08","0","0","0","0","0","0","0","0","0","0"
"5806","A","Seck","Torino","9","6.06","6.06","0","0","0","0","0","0","0","0","0","0"
"2195","A","Ounas","Napoli","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2409","A","Ribery","Salernitana","1","6","6","0","0","0","0","0","0","0","0","0","0"
"2530","A","Ibrahimovic","Milan","4","5.75","6.5","1","0","0","1","1","0","0","0","0","0"
"5673","A","Antiste","Sassuolo","2","6","7.5","1","0","0","0","0","0","0","0","0","0"
"5728","A","Afena-Gyan","Cremonese","20","5.62","5.52","0","0","0","0","0","0","0","4","0","0"
"5881","A","Gytkjaer","Monza","15","5.73","5.73","1","0","0","1","0","1","0","0","0","0"
"472","A","Destro","Empoli","10","5.7","5.9","1","0","0","0","0","0","0","3","0","0"
"1998","A","Pjaca","Empoli","13","5.85","5.81","0","0","0","0","0","0","0","1","0","0"
"4500","A","Di Carmine","Cremonese","1","6","6","0","0","0","0","0","0","0","0","0","0"
"5814","A","Cisse'","Atalanta","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5843","A","Valencia D.","Salernitana","6","5.67","5.58","0","0","0","0","0","0","0","1","0","0"
"5865","A","Strizzolo","Cremonese","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1839","A","Edera","Torino","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2826","A","Pussetto","Sampdoria","4","5.62","5.5","0","0","0","0","0","0","0","1","0","0"
"4938","A","Moro","Lazio","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5378","A","Oddei","Sassuolo","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5391","A","Kokorin","Fiorentina","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5395","A","Braaf","Verona","6","5.58","5.5","0","0","0","0","0","0","0","1","0","0"
"5436","A","Raimondo","Bologna","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5472","A","Kristoffersen","Salernitana","1","5.5","5.5","0","0","0","0","0","0","0","0","0","0"
"5500","A","Cancellieri","Lazio","6","5.83","5.83","0","0","0","0","0","0","0","4","0","0"
"5505","A","Kaio Jorge","Juventus","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5512","A","De Luca","Sampdoria","1","5.5","5.5","0","0","0","0","0","0","0","0","0","0"
"5716","A","Podgoreanu","Spezia","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5785","A","Lazetic","Milan","0","0","0","0","0","0","0","0","0","0","1","0","0"
"5802","A","Mikael","Salernitana","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5837","A","Voelkerling Persson","Lecce","3","5.83","5.83","0","0","0","0","0","0","0","0","0","0"
"5874","A","Rodriguez P.","Lecce","3","6","6","0","0","0","0","0","0","0","0","0","0"
"6063","A","Sanca","Spezia","1","6","6","0","0","0","0","0","0","0","0","0","0"
"6113","A","Montevago","Sampdoria","5","5.7","5.6","0","0","0","0","0","0","0","1","0","0"
"6143","A","Krollis","Spezia","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6160","A","Vivaldo","Udinese","1","6","6","0","0","0","0","0","0","0","0","0","0"
"6172","A","Vorlicky","Atalanta","1","6","6","0","0","0","0","0","0","0","0","0","0"
